temperatura_c,voltaje_v,adc
0.0,0.0,0.0
0.25125628140703515,0.002512562814070352,0.514070351758794
0.5025125628140703,0.005025125628140704,1.028140703517588
0.7537688442211055,0.007537688442211055,1.542211055276382
1.0050251256281406,0.010050251256281407,2.056281407035176
1.2562814070351758,0.012562814070351758,2.5703517587939695
1.507537688442211,0.01507537688442211,3.084422110552764
1.758793969849246,0.017587939698492462,3.5984924623115577
2.0100502512562812,0.020100502512562814,4.112562814070352
2.2613065326633164,0.022613065326633163,4.626633165829146
2.5125628140703515,0.025125628140703515,5.140703517587939
2.7638190954773867,0.027638190954773868,5.654773869346733
3.015075376884422,0.03015075376884422,6.168844221105528
3.266331658291457,0.03266331658291457,6.682914572864321
3.517587939698492,0.035175879396984924,7.1969849246231155
3.7688442211055273,0.03768844221105527,7.711055276381909
4.0201005025125625,0.04020100502512563,8.225125628140704
4.271356783919598,0.04271356783919598,8.739195979899497
4.522613065326633,0.045226130653266326,9.253266331658292
4.773869346733668,0.04773869346733668,9.767336683417085
5.025125628140703,0.05025125628140703,10.281407035175878
5.276381909547738,0.052763819095477386,10.795477386934673
5.527638190954773,0.055276381909547735,11.309547738693466
5.7788944723618085,0.057788944723618084,11.823618090452259
6.030150753768844,0.06030150753768844,12.337688442211055
6.281407035175879,0.06281407035175879,12.851758793969848
6.532663316582914,0.06532663316582914,13.365829145728641
6.783919597989949,0.0678391959798995,13.879899497487438
7.035175879396984,0.07035175879396985,14.393969849246231
7.2864321608040195,0.0728643216080402,14.908040201005026
7.537688442211055,0.07537688442211055,15.422110552763819
7.78894472361809,0.0778894472361809,15.936180904522612
8.040201005025125,0.08040201005025126,16.45025125628141
8.29145728643216,0.08291457286432159,16.964321608040198
8.542713567839195,0.08542713567839195,17.478391959798994
8.793969849246231,0.08793969849246232,17.992462311557787
9.045226130653266,0.09045226130653265,18.506532663316584
9.2964824120603,0.092964824120603,19.020603015075377
9.547738693467336,0.09547738693467336,19.53467336683417
9.798994974874372,0.09798994974874373,20.048743718592966
10.050251256281406,0.10050251256281406,20.562814070351756
10.30150753768844,0.10301507537688441,21.07688442211055
10.552763819095476,0.10552763819095477,21.590954773869345
10.804020100502512,0.10804020100502512,22.10502512562814
11.055276381909547,0.11055276381909547,22.61909547738693
11.306532663316581,0.11306532663316582,23.133165829145725
11.557788944723617,0.11557788944723617,23.647236180904518
11.809045226130653,0.11809045226130653,24.161306532663318
12.060301507537687,0.12060301507537688,24.67537688442211
12.311557788944722,0.12311557788944721,25.1894472361809
12.562814070351758,0.12562814070351758,25.703517587939697
12.814070351758794,0.12814070351758794,26.217587939698493
13.065326633165828,0.13065326633165827,26.731658291457283
13.316582914572862,0.13316582914572864,27.24572864321608
13.567839195979898,0.135678391959799,27.759798994974876
13.819095477386934,0.13819095477386933,28.273869346733665
14.070351758793969,0.1407035175879397,28.787939698492462
14.321608040201003,0.14321608040201003,29.302010050251255
14.572864321608039,0.1457286432160804,29.81608040201005
14.824120603015075,0.14824120603015076,30.330150753768844
15.07537688442211,0.1507537688442211,30.844221105527637
15.326633165829143,0.15326633165829143,31.358291457286427
15.57788944723618,0.1557788944723618,31.872361809045223
15.829145728643216,0.15829145728643215,32.38643216080402
16.08040201005025,0.16080402010050251,32.90050251256282
16.331658291457284,0.16331658291457285,33.414572864321606
16.58291457286432,0.16582914572864318,33.928643216080395
16.834170854271356,0.16834170854271358,34.4427135678392
17.08542713567839,0.1708542713567839,34.95678391959799
17.336683417085425,0.17336683417085424,35.47085427135678
17.587939698492463,0.17587939698492464,35.984924623115575
17.839195979899497,0.17839195979899497,36.49899497487437
18.09045226130653,0.1809045226130653,37.01306532663317
18.341708542713565,0.18341708542713567,37.52713567839196
18.5929648241206,0.185929648241206,38.041206030150754
18.844221105527637,0.18844221105527637,38.55527638190954
19.09547738693467,0.19095477386934673,39.06934673366834
19.346733668341706,0.19346733668341706,39.58341708542713
19.597989949748744,0.19597989949748745,40.09748743718593
19.849246231155778,0.1984924623115578,40.61155778894472
20.100502512562812,0.20100502512562812,41.12562814070351
20.351758793969847,0.20351758793969846,41.6396984924623
20.60301507537688,0.20603015075376882,42.1537688442211
20.85427135678392,0.20854271356783918,42.6678391959799
21.105527638190953,0.21105527638190955,43.18190954773869
21.356783919597987,0.21356783919597988,43.69597989949749
21.608040201005025,0.21608040201005024,44.21005025125628
21.85929648241206,0.2185929648241206,44.72412060301508
22.110552763819094,0.22110552763819094,45.23819095477386
22.361809045226128,0.22361809045226128,45.75226130653266
22.613065326633162,0.22613065326633164,46.26633165829145
22.8643216080402,0.228643216080402,46.78040201005025
23.115577889447234,0.23115577889447234,47.294472361809035
23.36683417085427,0.2336683417085427,47.80854271356784
23.618090452261306,0.23618090452261306,48.322613065326635
23.86934673366834,0.2386934673366834,48.836683417085425
24.120603015075375,0.24120603015075376,49.35075376884422
24.37185929648241,0.2437185929648241,49.86482412060301
24.623115577889443,0.24623115577889443,50.3788944723618
24.87437185929648,0.24874371859296482,50.8929648241206
25.125628140703515,0.25125628140703515,51.40703517587939
25.37688442211055,0.2537688442211055,51.92110552763818
25.628140703517587,0.2562814070351759,52.435175879396986
25.87939698492462,0.25879396984924624,52.94924623115578
26.130653266331656,0.26130653266331655,53.463316582914565
26.38190954773869,0.2638190954773869,53.97738693467336
26.633165829145725,0.2663316582914573,54.49145728643216
26.884422110552762,0.26884422110552764,55.005527638190955
27.135678391959797,0.271356783919598,55.51959798994975
27.38693467336683,0.2738693467336683,56.033668341708534
27.63819095477387,0.27638190954773867,56.54773869346733
27.889447236180903,0.27889447236180903,57.06180904522613
28.140703517587937,0.2814070351758794,57.575879396984924
28.39195979899497,0.2839195979899497,58.089949748743706
28.643216080402006,0.28643216080402006,58.60402010050251
28.894472361809044,0.2889447236180904,59.1180904522613
29.145728643216078,0.2914572864321608,59.6321608040201
29.396984924623112,0.29396984924623115,60.14623115577889
29.64824120603015,0.2964824120603015,60.66030150753769
29.899497487437184,0.2989949748743718,61.17437185929647
30.15075376884422,0.3015075376884422,61.688442211055275
30.402010050251253,0.30402010050251255,62.202512562814064
30.653266331658287,0.30653266331658285,62.716582914572854
30.904522613065325,0.30904522613065327,63.23065326633166
31.15577889447236,0.3115577889447236,63.74472361809045
31.407035175879393,0.31407035175879394,64.25879396984924
31.65829145728643,0.3165829145728643,64.77286432160804
31.909547738693465,0.31909547738693467,65.28693467336683
32.1608040201005,0.32160804020100503,65.80100502512563
32.41206030150754,0.3241206030150754,66.31507537688442
32.66331658291457,0.3266331658291457,66.82914572864321
32.914572864321606,0.32914572864321606,67.343216080402
33.16582914572864,0.33165829145728637,67.85728643216079
33.417085427135675,0.33417085427135673,68.37135678391958
33.66834170854271,0.33668341708542715,68.8854271356784
33.91959798994974,0.33919597989949746,69.39949748743717
34.17085427135678,0.3417085427135678,69.91356783919598
34.42211055276382,0.3442211055276382,70.42763819095478
34.67336683417085,0.3467336683417085,70.94170854271356
34.92462311557789,0.34924623115577885,71.45577889447235
35.175879396984925,0.35175879396984927,71.96984924623115
35.427135678391956,0.3542713567839196,72.48391959798995
35.678391959798994,0.35678391959798994,72.99798994974874
35.929648241206024,0.35929648241206025,73.51206030150752
36.18090452261306,0.3618090452261306,74.02613065326634
36.4321608040201,0.36432160804020103,74.54020100502514
36.68341708542713,0.36683417085427134,75.05427135678391
36.93467336683417,0.3693467336683417,75.5683417085427
37.1859296482412,0.371859296482412,76.08241206030151
37.43718592964824,0.37437185929648237,76.5964824120603
37.688442211055275,0.37688442211055273,77.11055276381909
37.939698492462306,0.37939698492462304,77.62462311557786
38.19095477386934,0.38190954773869346,78.13869346733668
38.44221105527638,0.3844221105527638,78.65276381909548
38.69346733668341,0.3869346733668341,79.16683417085426
38.94472361809045,0.3894472361809045,79.68090452261306
39.19597989949749,0.3919597989949749,80.19497487437187
39.44723618090452,0.3944723618090452,80.70904522613066
39.698492462311556,0.3969849246231156,81.22311557788944
39.94974874371859,0.3994974874371859,81.73718592964823
40.201005025125625,0.40201005025125625,82.25125628140702
40.45226130653266,0.4045226130653266,82.76532663316583
40.70351758793969,0.4070351758793969,83.2793969849246
40.95477386934673,0.40954773869346733,83.79346733668342
41.20603015075376,0.41206030150753764,84.3075376884422
41.4572864321608,0.414572864321608,84.821608040201
41.70854271356784,0.41708542713567837,85.3356783919598
41.95979899497487,0.4195979899497487,85.84974874371858
42.211055276381906,0.4221105527638191,86.36381909547738
42.462311557788944,0.42462311557788945,86.87788944723617
42.713567839195974,0.42713567839195976,87.39195979899498
42.96482412060301,0.4296482412060301,87.90603015075376
43.21608040201005,0.4321608040201005,88.42010050251255
43.46733668341708,0.4346733668341708,88.93417085427134
43.71859296482412,0.4371859296482412,89.44824120603016
43.96984924623115,0.4396984924623115,89.96231155778894
44.22110552763819,0.4422110552763819,90.47638190954773
44.472361809045225,0.44472361809045224,90.99045226130653
44.723618090452256,0.44723618090452255,91.50452261306532
44.97487437185929,0.44974874371859297,92.01859296482412
45.226130653266324,0.4522613065326633,92.5326633165829
45.47738693467336,0.45477386934673364,93.0467336683417
45.7286432160804,0.457286432160804,93.5608040201005
45.97989949748743,0.4597989949748743,94.07487437185928
46.23115577889447,0.46231155778894467,94.58894472361807
46.482412060301506,0.4648241206030151,95.10301507537689
46.73366834170854,0.4673366834170854,95.61708542713568
46.984924623115575,0.46984924623115576,96.13115577889447
47.23618090452261,0.4723618090452261,96.64522613065327
47.48743718592964,0.47487437185929643,97.15929648241205
47.73869346733668,0.4773869346733668,97.67336683417085
47.98994974874371,0.4798994974874371,98.18743718592962
48.24120603015075,0.4824120603015075,98.70150753768844
48.49246231155779,0.4849246231155779,99.21557788944723
48.74371859296482,0.4874371859296482,99.72964824120602
48.994974874371856,0.48994974874371855,100.24371859296483
49.24623115577889,0.49246231155778886,100.7577889447236
49.497487437185924,0.4949748743718593,101.2718592964824
49.74874371859296,0.49748743718592964,101.7859296482412
50.0,0.5,102.30000000000001
